	S3_RG	S3_SG	logFC	logCPM	PValue	FDR
TRINITY_DN7637_c0_g1	8.474	0.0	8.723324426033841	1.85965919823576	3.44557793077595e-07	3.61785682731474e-05
TRINITY_DN6193_c3_g2	10.725999999999999	0.0	8.723324426033841	1.85965919823576	3.44557793077595e-07	3.61785682731474e-05
TRINITY_DN7393_c0_g1	0.586	5.917000000000001	-5.305334773354809	2.51194203576995	3.8906036567772797e-07	4.0661332171063004e-05
TRINITY_DN7582_c1_g1	0.0	3.5589999999999997	-8.71194257558812	1.8428675229073799	4.0013163067075603e-07	4.10546015578625e-05
TRINITY_DN5981_c3_g9	0.0	18.003	-8.71194257558812	1.8428675229073799	4.0013163067075603e-07	4.10546015578625e-05
TRINITY_DN6812_c0_g4	0.0	2.878	-8.71194257558812	1.8428675229073799	4.0013163067075603e-07	4.10546015578625e-05
TRINITY_DN6658_c1_g1	11.640999999999998	0.0	8.69590933118796	1.83416194142049	4.0013163067075603e-07	4.10546015578625e-05
TRINITY_DN2952_c0_g1	5.09	0.126	5.256699936770571	2.48557192964072	4.29559367196492e-07	4.36751085108831e-05
TRINITY_DN8672_c3_g1	12.412	0.29600000000000004	5.256699936770571	2.48557192964072	4.29559367196492e-07	4.36751085108831e-05
TRINITY_DN1273_c0_g1	0.062	3.793	-5.91401750609846	2.20582206654788	4.54006612268176e-07	4.59528314309276e-05
TRINITY_DN9110_c7_g1	1.44	27.561	-4.21624522024273	3.68091436498163	4.57994553076699e-07	4.61485991373697e-05
TRINITY_DN8392_c1_g1	0.0	2.43	-8.6839956581505	1.81683340481951	4.6572697996104403e-07	4.6510601065442895e-05
TRINITY_DN6439_c5_g1	10.387	0.0	8.66796316760958	1.80820536252007	4.6572697996104403e-07	4.6510601065442895e-05
TRINITY_DN8436_c0_g1	1292.933	66.23	3.9305276891019703	4.54450339524714	4.68860081755062e-07	4.66163098983905e-05
TRINITY_DN6734_c4_g3	0.20600000000000002	14.094000000000001	-5.892362913922041	2.18561436968607	5.12166049319148e-07	5.0475311965795e-05
TRINITY_DN5122_c0_g1	5.193	0.081	5.862035459847339	2.17620293635611	5.12166049319148e-07	5.0475311965795e-05
TRINITY_DN9156_c2_g1	8.237	0.287	4.69634323757105	2.8837876758794803	5.21756397987625e-07	5.11959225448993e-05
TRINITY_DN8735_c0_g1	0.0	19.33	-8.65549665968908	1.7903214537603402	5.43348143287882e-07	5.19533309773562e-05
TRINITY_DN8627_c3_g2	0.0	5.962000000000001	-8.65549665968908	1.7903214537603402	5.43348143287882e-07	5.19533309773562e-05
TRINITY_DN9114_c2_g1	14.243	0.0	8.63946495308656	1.7817726004409502	5.43348143287882e-07	5.19533309773562e-05
TRINITY_DN3889_c0_g1	6.787000000000001	0.0	8.63946495308656	1.7817726004409502	5.43348143287882e-07	5.19533309773562e-05
TRINITY_DN9477_c1_g1	8.7	0.0	8.63946495308656	1.7817726004409502	5.43348143287882e-07	5.19533309773562e-05
TRINITY_DN2541_c1_g1	2.7560000000000002	0.0	8.63946495308656	1.7817726004409502	5.43348143287882e-07	5.19533309773562e-05
TRINITY_DN9136_c2_g1	79.57600000000001	7.8629999999999995	3.74364032143566	5.6521334160681995	5.47907939565044e-07	5.2167336449265004e-05
TRINITY_DN5293_c0_g1	2.334	5.245	-5.870378330831589	2.16511990864854	5.78624056791125e-07	5.4859420067918104e-05
TRINITY_DN12388_c0_g1	11.117	144.743	-3.66956187721166	6.47971551949317	6.155132903915579e-07	5.8111695945791196e-05
TRINITY_DN9385_c2_g1	13.873	0.7709999999999999	4.19616580266771	3.5331681193346802	6.18820863219187e-07	5.8179517977134397e-05
TRINITY_DN8049_c3_g1	16.526	0.39399999999999996	5.817727037115151	2.13504120635675	6.54688811452948e-07	6.1088415266096e-05
TRINITY_DN9271_c1_g1	123.302	4.456	4.31231808752815	3.29231793448168	6.55198401385364e-07	6.1088415266096e-05
TRINITY_DN7790_c0_g2	31.91	1.04	4.85017952031282	2.6407488207314	6.6250711481415e-07	6.15146069003056e-05
TRINITY_DN6263_c3_g1	32.898	8.58	3.7737096648251005	4.97606680195676	7.13044359992222e-07	6.589697325444471e-05
TRINITY_DN5111_c0_g1	0.134	6.276	-5.19724998202911	2.4111018765955	7.155701590602809e-07	6.589697325444471e-05
TRINITY_DN9081_c3_g1	110.54	5.899	4.17034517522204	3.5092200133963	7.196009342663891e-07	6.59976856855745e-05
TRINITY_DN9577_c8_g1	11.497	0.672	4.12092926569234	3.61030864982125	7.273015488565041e-07	6.64327878162831e-05
TRINITY_DN12223_c0_g1	0.0	13.386	-8.596752035997321	1.73579159145418	7.449998504695359e-07	6.696058656020191e-05
TRINITY_DN9589_c0_g1	0.0	10.418	-8.596752035997321	1.73579159145418	7.449998504695359e-07	6.696058656020191e-05
TRINITY_DN8975_c5_g1	10.387	0.0	8.580721995009391	1.7274062806658301	7.449998504695359e-07	6.696058656020191e-05
TRINITY_DN7033_c1_g1	9.749	0.0	8.580721995009391	1.7274062806658301	7.449998504695359e-07	6.696058656020191e-05
TRINITY_DN6069_c3_g1	64.294	5.191	3.6855190421144104	5.45931700429141	8.36420836107068e-07	7.48779927781905e-05
TRINITY_DN2172_c0_g1	9.8	0.161	5.77201456734961	2.09266914442392	8.420453594213471e-07	7.508237788173671e-05
TRINITY_DN6092_c0_g1	11.61	0.0	8.550428515601421	1.69943397575948	8.757015786220859e-07	7.71647626338756e-05
TRINITY_DN8496_c2_g1	2.396	0.0	8.550428515601421	1.69943397575948	8.757015786220859e-07	7.71647626338756e-05
TRINITY_DN3439_c0_g1	2.7769999999999997	0.0	8.550428515601421	1.69943397575948	8.757015786220859e-07	7.71647626338756e-05
TRINITY_DN12267_c0_g1	0.14400000000000002	8.742	-5.778928414164509	2.08010383336056	9.57264438737055e-07	8.40223903844595e-05
TRINITY_DN6664_c3_g1	66.669	5.46	3.6804365084160797	5.23421088218733	9.70564584449205e-07	8.48583121111815e-05
TRINITY_DN3015_c0_g1	3.219	0.0	8.51948527050321	1.670907827202	1.03207686051889e-06	8.95396411423142e-05
TRINITY_DN3014_c0_g1	4.823	0.0	8.51948527050321	1.670907827202	1.03207686051889e-06	8.95396411423142e-05
TRINITY_DN9526_c6_g1	0.7509999999999999	12.130999999999998	-3.9536933547236606	3.80520551988525	1.15417391150683e-06	9.97472607367635e-05
TRINITY_DN7081_c2_g1	6.87	84.726	-3.5630058877544903	6.26410815471287	1.18849776680895e-06	0.000102320095096541
TRINITY_DN9059_c5_g1	0.0	4.68	-8.50389103965382	1.64993166405871	1.2197271987950399e-06	0.000103815417261078
TRINITY_DN3131_c0_g1	8.679	0.0	8.48786377392122	1.64180544893866	1.2197271987950399e-06	0.000103815417261078
TRINITY_DN8641_c4_g5	17.38	0.0	8.48786377392122	1.64180544893866	1.2197271987950399e-06	0.000103815417261078
TRINITY_DN5288_c0_g1	2.088	5.935	-3.97161853447546	3.7093872421669305	1.23320707746473e-06	0.000104566652945783
TRINITY_DN4159_c0_g1	0.36	10.32	-4.76634495337529	2.5439264633050698	1.2667031321121402e-06	0.000107003080370526
TRINITY_DN9119_c7_g1	75.38	7.11	3.57548291906177	5.78457763574333	1.29745068475276e-06	0.000109189950885372
TRINITY_DN5844_c1_g1	2.972	33.308	-3.5778296927924598	5.95353162981309	1.3167669939058001e-06	0.000110402068481579
TRINITY_DN3972_c0_g1	10.273	0.386	4.717616107231719	2.5180709311712404	1.3944641494134e-06	0.00011648181946958798
TRINITY_DN6979_c0_g1	9.296	0.0	8.455533624770121	1.6121030695045802	1.44560260597931e-06	0.00011942165645718799
TRINITY_DN9169_c1_g1	72.634	0.0	8.455533624770121	1.6121030695045802	1.44560260597931e-06	0.00011942165645718799
TRINITY_DN7615_c4_g4	7.569	0.0	8.455533624770121	1.6121030695045802	1.44560260597931e-06	0.00011942165645718799
TRINITY_DN8438_c2_g1	2.571	33.756	-3.67263679474954	4.822032514042769	1.46023619399838e-06	0.000120188671352175
TRINITY_DN6837_c0_g4	19.488	223.65	-3.4692629894171296	8.78306898125684	1.49919500349404e-06	0.00012294493331573402
TRINITY_DN6549_c1_g1	5.656000000000001	0.368	3.9851463825274105	3.4849420557455404	1.5978457225936702e-06	0.000130558521406108
TRINITY_DN7271_c3_g2	1.5630000000000002	27.730999999999998	-4.24824657551693	3.0022573015194602	1.61668973883102e-06	0.000131456567820935
TRINITY_DN8368_c2_g1	0.555	30.232	-5.6812869635768	1.9897688442128199	1.62638744344548e-06	0.000131456567820935
TRINITY_DN9357_c0_g1	10.972999999999999	0.19699999999999998	5.6509642960263005	1.9809450891248501	1.62638744344548e-06	0.000131456567820935
TRINITY_DN7200_c0_g1	0.0	28.851999999999997	-8.43848753207453	1.58971897279345	1.7183578146546601e-06	0.000135005245088427
TRINITY_DN3292_c0_g1	0.0	4.277	-8.43848753207453	1.58971897279345	1.7183578146546601e-06	0.000135005245088427
TRINITY_DN9205_c1_g1	0.0	33.81	-8.43848753207453	1.58971897279345	1.7183578146546601e-06	0.000135005245088427
TRINITY_DN6216_c0_g2	0.0	6.061	-8.43848753207453	1.58971897279345	1.7183578146546601e-06	0.000135005245088427
TRINITY_DN3251_c0_g1	4.422	0.0	8.42246233102464	1.58177541529974	1.7183578146546601e-06	0.000135005245088427
TRINITY_DN8121_c2_g3	5.605	0.0	8.42246233102464	1.58177541529974	1.7183578146546601e-06	0.000135005245088427
TRINITY_DN9401_c5_g1	10.623	0.0	8.42246233102464	1.58177541529974	1.7183578146546601e-06	0.000135005245088427
TRINITY_DN5689_c3_g2	6.561	0.0	8.42246233102464	1.58177541529974	1.7183578146546601e-06	0.000135005245088427
TRINITY_DN8576_c4_g5	1.0390000000000001	16.291	-3.83269344887667	3.89499645496818	1.74675570669628e-06	0.000136758190695002
TRINITY_DN7983_c3_g1	29.885	2.636	3.5486838930957902	5.362436603717709	1.81944580274614e-06	0.000141954677735089
TRINITY_DN4590_c1_g1	33.546	2.062	4.00489186449379	3.35652489603186	1.8717309835652402e-06	0.00014552870311664698
TRINITY_DN7228_c0_g1	49.146	541.351	-3.43460454580153	8.14922398000682	1.90469377410979e-06	0.000147580927945679
TRINITY_DN8209_c0_g1	0.0	11.01	-8.40463920865122	1.55864462405314	2.04881124054979e-06	0.00015605691042425
TRINITY_DN15520_c0_g1	6.077999999999999	0.0	8.38861511346254	1.5507955813073	2.04881124054979e-06	0.00015605691042425
TRINITY_DN9291_c4_g1	8.145	0.0	8.38861511346254	1.5507955813073	2.04881124054979e-06	0.00015605691042425
TRINITY_DN5714_c2_g4	16.032	0.0	8.38861511346254	1.5507955813073	2.04881124054979e-06	0.00015605691042425
TRINITY_DN9819_c1_g1	18.655	0.0	8.38861511346254	1.5507955813073	2.04881124054979e-06	0.00015605691042425
TRINITY_DN8387_c4_g2	11.24	0.825	3.80858297899503	3.79355677199844	2.06626272131777e-06	0.000156854470770305
TRINITY_DN9736_c6_g1	69.333	2.8960000000000004	4.41754716194364	2.62609051950284	2.32868655304117e-06	0.000176180427093721
TRINITY_DN6647_c1_g1	10.315	0.9229999999999999	3.6705695266761404	4.16987829159669	2.4237791621004797e-06	0.000179998453482575
TRINITY_DN4397_c0_g1	0.0	2.977	-8.36997762137405	1.5268871916878501	2.45053893477523e-06	0.000179998453482575
TRINITY_DN9256_c0_g1	0.0	14.04	-8.36997762137405	1.5268871916878501	2.45053893477523e-06	0.000179998453482575
TRINITY_DN3045_c0_g1	4.967	0.0	8.35395468582707	1.51913488759822	2.45053893477523e-06	0.000179998453482575
TRINITY_DN8073_c0_g1	125.441	0.0	8.35395468582707	1.51913488759822	2.45053893477523e-06	0.000179998453482575
TRINITY_DN1022_c0_g1	11.22	0.0	8.35395468582707	1.51913488759822	2.45053893477523e-06	0.000179998453482575
TRINITY_DN6919_c2_g1	21.328000000000003	0.0	8.35395468582707	1.51913488759822	2.45053893477523e-06	0.000179998453482575
TRINITY_DN6129_c3_g1	24.855999999999998	0.0	8.35395468582707	1.51913488759822	2.45053893477523e-06	0.000179998453482575
TRINITY_DN7684_c2_g4	0.319	6.706	-5.60345884860996	1.91810540325651	2.46726852125648e-06	0.000179998453482575
TRINITY_DN8200_c0_g1	24.372	1.166	5.57313813030604	1.9095012857920601	2.46726852125648e-06	0.000179998453482575
TRINITY_DN8284_c0_g1	42.965	2.77	5.57313813030604	1.9095012857920601	2.46726852125648e-06	0.000179998453482575
TRINITY_DN5896_c3_g3	55.542	4.716	3.47972261726704	5.461552275139559	2.50288633497644e-06	0.00018200600630071398
TRINITY_DN7014_c1_g1	11.487	157.125	-3.94636780855817	3.28453366126617	2.7855884423143e-06	0.000201910233221943
TRINITY_DN8653_c5_g1	150.091	5.021	4.59070510590521	2.40143280180709	2.80694135261281e-06	0.000202153757029519
TRINITY_DN3593_c0_g1	3.6919999999999997	0.152	4.59070510590521	2.40143280180709	2.80694135261281e-06	0.000202153757029519
TRINITY_DN6331_c1_g2	12.915999999999999	248.01	-3.40027098628043	6.489837570546549	2.8461600671157903e-06	0.00020432337606419098
TRINITY_DN9075_c0_g1	0.0	5.666	-8.334462726029098	1.49441598180437	2.94064672173027e-06	0.000208442687183846
TRINITY_DN6129_c3_g4	11.014000000000001	0.0	8.31844100792528	1.4867627197053	2.94064672173027e-06	0.000208442687183846
TRINITY_DN9304_c7_g3	5.492000000000001	0.0	8.31844100792528	1.4867627197053	2.94064672173027e-06	0.000208442687183846
TRINITY_DN7439_c0_g1	28.003	0.0	8.31844100792528	1.4867627197053	2.94064672173027e-06	0.000208442687183846
TRINITY_DN8308_c0_g1	174.042	13.152999999999999	3.63106060180422	4.13379087308501	3.04047677074473e-06	0.000214841235970547
TRINITY_DN7161_c1_g2	4.484	0.14300000000000002	4.89976882530347	2.1559152582463996	3.0887609606312803e-06	0.000217568836317821
TRINITY_DN6851_c0_g1	13.184000000000001	189.75099999999998	-3.3683633414007503	6.70913732200628	3.28889193161138e-06	0.000230941880322837
TRINITY_DN9694_c0_g1	105.46	0.0	8.282031007562681	1.4536463506404498	3.5407787057568606e-06	0.000247084774901729
TRINITY_DN6546_c5_g1	19.704	0.0	8.282031007562681	1.4536463506404498	3.5407787057568606e-06	0.000247084774901729
TRINITY_DN9326_c0_g1	0.309	15.681	-5.521191577806059	1.84270019088413	3.8110897937657203e-06	0.00026430613477134503
TRINITY_DN7340_c3_g1	1.1520000000000001	45.707	-5.521191577806059	1.84270019088413	3.8110897937657203e-06	0.00026430613477134503
TRINITY_DN9354_c4_g1	38.749	2.188	4.08535392115618	2.8715217375687097	3.89279115376178e-06	0.000269141591461622
TRINITY_DN2987_c0_g1	766.498	51.41	3.5504830433740895	4.1952114438181	4.17940449644368e-06	0.000288071224034017
TRINITY_DN6284_c1_g1	210.2	0.0	8.24467826647179	1.41975074196251	4.27844093612288e-06	0.000288698401905949
TRINITY_DN2159_c0_g1	6.468	0.0	8.24467826647179	1.41975074196251	4.27844093612288e-06	0.000288698401905949
TRINITY_DN6259_c2_g3	8.484	0.0	8.24467826647179	1.41975074196251	4.27844093612288e-06	0.000288698401905949
TRINITY_DN8704_c1_g2	7.312	0.0	8.24467826647179	1.41975074196251	4.27844093612288e-06	0.000288698401905949
TRINITY_DN4233_c0_g1	4.453	0.0	8.24467826647179	1.41975074196251	4.27844093612288e-06	0.000288698401905949
TRINITY_DN9289_c9_g1	5.831	0.0	8.24467826647179	1.41975074196251	4.27844093612288e-06	0.000288698401905949
TRINITY_DN12306_c0_g1	7.487	0.0	8.24467826647179	1.41975074196251	4.27844093612288e-06	0.000288698401905949
TRINITY_DN5801_c0_g1	5.481	68.023	-3.64953481154076	3.81821273344073	4.3916528823138805e-06	0.00029545041995686496
TRINITY_DN6450_c3_g2	0.175	8.706	-5.49269257934464	1.8166643062687702	4.4244063096298895e-06	0.00029663897569585896
TRINITY_DN8958_c3_g1	51.68600000000001	516.9730000000001	-3.28773879216731	8.150070207616611	4.44760408439271e-06	0.00029663897569585896
TRINITY_DN3641_c0_g1	4.494	0.233	4.29953941645891	2.5181947212477995	4.44892455761035e-06	0.00029663897569585896
TRINITY_DN9547_c7_g1	0.71	14.713	-4.31349646337396	2.51169318365884	4.8969849394925695e-06	0.000325548081628397
TRINITY_DN6872_c1_g3	11.847000000000001	0.672	4.1363582459428905	2.67008357944366	4.92728577583137e-06	0.000326596198769708
TRINITY_DN6479_c3_g2	1.183	14.550999999999998	-3.57320942612485	3.99111051114179	5.1078388521705005e-06	0.000336968661085771
TRINITY_DN6579_c2_g1	316.122	19.492	3.7383122030237	3.39203902531192	5.16542653072444e-06	0.000336968661085771
TRINITY_DN7440_c0_g1	0.0	9.54	-8.22235033674783	1.39237978389302	5.18874751827668e-06	0.000336968661085771
TRINITY_DN9616_c3_g1	0.0	38.167	-8.22235033674783	1.39237978389302	5.18874751827668e-06	0.000336968661085771
TRINITY_DN7536_c5_g1	7.404	0.0	8.20633266449044	1.3850383208655	5.18874751827668e-06	0.000336968661085771
TRINITY_DN9231_c1_g1	2.1390000000000002	0.0	8.20633266449044	1.3850383208655	5.18874751827668e-06	0.000336968661085771
TRINITY_DN6100_c0_g1	10.808	0.0	8.20633266449044	1.3850383208655	5.18874751827668e-06	0.000336968661085771
TRINITY_DN8843_c1_g1	37.854	3.174	3.5803175251498995	3.85835911123894	5.28420471234591e-06	0.000342178904571794
TRINITY_DN7886_c4_g2	45.176	15.224	3.44677086164649	4.49281665099946	5.426243065420291e-06	0.000350366901379293
TRINITY_DN9175_c5_g2	18.355999999999998	1.578	3.5663192087264703	3.84566566284242	5.71765336770295e-06	0.000368125132298812
TRINITY_DN6287_c2_g2	5.605	0.332	4.10434175541969	2.6409820849692998	5.86541496876666e-06	0.000376163091002698
TRINITY_DN8254_c1_g1	15.683	153.431	-3.2435064676174905	7.56356760850703	5.87597885811957e-06	0.000376163091002698
TRINITY_DN6292_c3_g5	0.0	10.311	-8.18295614946193	1.3567010630116498	6.3167361092064e-06	0.000397582802167697
TRINITY_DN7036_c0_g1	0.0	121.73700000000001	-8.18295614946193	1.3567010630116498	6.3167361092064e-06	0.000397582802167697
TRINITY_DN4075_c0_g1	2.9819999999999998	0.0	8.16693997514768	1.34946872973295	6.3167361092064e-06	0.000397582802167697
TRINITY_DN9127_c5_g3	3.26	0.0	8.16693997514768	1.34946872973295	6.3167361092064e-06	0.000397582802167697
TRINITY_DN9120_c4_g1	3.003	0.0	8.16693997514768	1.34946872973295	6.3167361092064e-06	0.000397582802167697
TRINITY_DN7777_c2_g3	19.21	0.0	8.16693997514768	1.34946872973295	6.3167361092064e-06	0.000397582802167697
TRINITY_DN6622_c2_g7	2.972	29.533	-3.25173788437737	6.6521936487183	6.36047007524434e-06	0.000399217213940615
TRINITY_DN5757_c3_g1	0.134	3.533	-4.25913369945773	2.46214722939223	6.5670970426097505e-06	0.000409896307076225
TRINITY_DN8388_c0_g1	1.501	57.246	-4.25913369945773	2.46214722939223	6.5670970426097505e-06	0.000409896307076225
TRINITY_DN5780_c1_g1	0.6579999999999999	5.2989999999999995	-3.9729400384691695	2.7503419589411497	7.318362088300591e-06	0.00045552242693660497
TRINITY_DN9222_c3_g1	30.861	2.6	3.44192663662152	4.096881578411399	7.7139781325108e-06	0.00047013178684509005
TRINITY_DN9505_c6_g2	0.0	5.468999999999999	-8.14245599554906	1.320118984687	7.72045524458559e-06	0.00047013178684509005
TRINITY_DN6349_c1_g1	12.083	0.0	8.1264414044701	1.31299854397382	7.72045524458559e-06	0.00047013178684509005
TRINITY_DN2577_c0_g1	3.795	0.0	8.1264414044701	1.31299854397382	7.72045524458559e-06	0.00047013178684509005
TRINITY_DN8641_c4_g1	9.152999999999999	0.0	8.1264414044701	1.31299854397382	7.72045524458559e-06	0.00047013178684509005
TRINITY_DN2306_c0_g1	34.235	0.0	8.1264414044701	1.31299854397382	7.72045524458559e-06	0.00047013178684509005
TRINITY_DN9426_c1_g1	6.489	0.0	8.1264414044701	1.31299854397382	7.72045524458559e-06	0.00047013178684509005
TRINITY_DN9221_c3_g1	2.334	0.0	8.1264414044701	1.31299854397382	7.72045524458559e-06	0.00047013178684509005
TRINITY_DN6965_c3_g1	69.456	18.272000000000002	3.23243235139868	6.294011375645519	7.839756659050841e-06	0.00047610630305100596
TRINITY_DN6431_c0_g1	50.997	471.67900000000003	-3.1827030346247596	7.96566941380391	8.11697979031734e-06	0.000491613304281484
TRINITY_DN7905_c3_g2	7.034	1.47	4.171012176504259	2.4015636157037203	8.88421999740663e-06	0.000536635546617546
TRINITY_DN8330_c2_g2	10.417	0.493	4.36554847898444	2.19663842311776	9.39194889826143e-06	0.000563242303070908
TRINITY_DN9092_c2_g1	10.982999999999999	0.7709999999999999	3.8394392358621605	2.8590450716267597	9.46934533423062e-06	0.000563242303070908
TRINITY_DN4078_c0_g1	0.0	2.528	-8.10078597821832	1.28258663226302	9.475104163809661e-06	0.000563242303070908
TRINITY_DN8504_c3_g3	0.0	3.963	-8.10078597821832	1.28258663226302	9.475104163809661e-06	0.000563242303070908
TRINITY_DN6745_c1_g3	2.088	0.0	8.084773063164981	1.27558095319469	9.475104163809661e-06	0.000563242303070908
TRINITY_DN8095_c0_g1	5.656000000000001	0.0	8.084773063164981	1.27558095319469	9.475104163809661e-06	0.000563242303070908
TRINITY_DN7361_c2_g2	9.039	0.341	4.681591212668191	1.95768110688412	9.786169125285429e-06	0.000580198470303862
TRINITY_DN459_c0_g1	3.63	56.493	-4.03552224520462	2.55947386949014	1.00809595962901e-05	0.000596103058233256
TRINITY_DN5779_c5_g6	1.944	23.419	-3.58724593040231	3.35839750790439	1.05627944585404e-05	0.000622955358224156
TRINITY_DN7154_c0_g4	0.319	5.532	-4.01806112799653	2.54368141338487	1.1065001064421902e-05	0.00065086537674754
TRINITY_DN9321_c3_g1	0.38	10.418	-4.686340983096679	1.9422297895287401	1.12192405722282e-05	0.0006565008741092889
TRINITY_DN8473_c3_g1	230.253	6.706	4.65517991849436	1.9338724312725	1.12192405722282e-05	0.0006565008741092889
TRINITY_DN6725_c1_g1	0.10300000000000001	4.913	-5.30875580121276	1.6497511322191298	1.13841205220871e-05	0.000664418670470901
TRINITY_DN7998_c1_g1	0.0	23.822	-8.05787649812081	1.2440533364001598	1.16786167600443e-05	0.0006711471063892491
TRINITY_DN8677_c6_g1	0.0	5.379	-8.05787649812081	1.2440533364001598	1.16786167600443e-05	0.0006711471063892491
TRINITY_DN7913_c4_g1	0.0	2.636	-8.05787649812081	1.2440533364001598	1.16786167600443e-05	0.0006711471063892491
TRINITY_DN11661_c0_g1	12.958	0.0	8.0418653602871	1.2371653998386298	1.16786167600443e-05	0.0006711471063892491
TRINITY_DN9698_c2_g1	4.926	0.0	8.0418653602871	1.2371653998386298	1.16786167600443e-05	0.0006711471063892491
